region_id,brickname,ra,dec,area_deg2,n_gal,n_lrg_v1_pure_massive,n_lrg_v2_baseline_dr10,n_lrg_v3_color_relaxed,n_lrg_v4_mag_relaxed,n_lrg_v5_very_relaxed
1354,2364m205,236.4,-20.5,0.0624447630806723,2520,10,13,76,200,366
1355,2366m212,236.6517857142857,-21.25,0.0624111917373852,1649,10,18,56,111,191
1356,2367m040,236.7037552155772,-4.0,0.0624344181520708,3470,11,19,123,244,408
1357,2367m835,236.7857142857143,-83.5,0.0606445306964545,1587,10,14,46,82,137
1358,2368m197,236.8630338733431,-19.75,0.0623753859926895,2930,13,32,101,205,377
1359,2368m260,236.8055555555555,-26.0,0.0624162037020466,3081,14,25,118,228,417
1360,2368p007,236.875,0.75,0.0624945958979855,2355,15,32,130,259,410
1361,2369p330,236.9752066115703,33.0,0.0623804059821982,2453,11,17,111,242,407
1362,2370m162,237.0953757225434,-16.25,0.0624309381158233,2041,11,21,74,165,306
1363,2370p180,237.069970845481,18.0,0.0623870397712629,2922,14,27,101,202,320
1363,2371p182,237.1532846715328,18.25,0.0623889442004979,1522,26,42,127,246,382
1363,2373p180,237.332361516035,18.0,0.062387039771275,2597,11,19,110,241,416
1364,2371m010,237.125,-1.0,0.0624904313751754,2558,11,28,110,258,449
1365,2371p055,237.1129707112971,5.5,0.06247251519322,5009,16,37,114,241,415
1366,2371p282,237.1181102362205,28.25,0.0624252783838958,2636,16,31,104,260,458
1367,2374m257,237.4615384615385,-25.75,0.0623559824876603,3570,11,17,100,220,417
1368,2374p127,237.4822190611664,12.75,0.0624329581873999,2407,10,20,151,298,475
1369,2375p150,237.5431034482759,15.0,0.0624520512960047,2318,16,27,81,177,303
1369,2378p152,237.801724137931,15.25,0.0623784412815233,2572,15,33,114,225,390
1369,2375p152,237.5431034482759,15.25,0.0623784412815356,2489,11,27,95,204,376
1369,2378p150,237.801724137931,15.0,0.0624520512959924,2751,21,39,118,253,415
1370,2376p210,237.6374442793462,21.0,0.06242360455575,2092,13,29,98,214,343
1370,2379p210,237.9049034175334,21.0,0.0624236045557619,1640,16,26,93,181,310
1371,2381m260,238.1944444444445,-26.0,0.0624162037020352,3259,15,23,99,211,372
1371,2382m262,238.2843894899536,-26.25,0.0623790438222535,3024,10,26,120,251,383
1372,2382m250,238.2110091743119,-25.0,0.0623605780792757,2987,11,27,121,241,411
1373,2383p172,238.388969521045,17.25,0.0623742574875009,2045,13,22,93,216,411
1374,2386m107,238.6016949152542,-10.75,0.0624438316762341,2285,10,28,99,205,337
1374,2386m110,238.6016949152542,-11.0,0.0623915087763527,2337,20,34,120,274,444
1375,2387m050,238.7883008356546,-5.0,0.0624355513267776,1255,11,21,107,214,337
1376,2387m255,238.7557603686636,-25.5,0.0623906383653549,3760,11,31,123,250,414
1376,2388m257,238.8461538461538,-25.75,0.0623559824876947,3358,11,25,109,234,399
1377,2388m130,238.8461538461538,-13.0,0.0624595699899246,2619,14,30,111,228,405
1378,2389m182,238.992700729927,-18.25,0.0623889442004858,2009,16,31,89,167,272
1379,2389m187,238.9019033674963,-18.75,0.0623891976930829,1862,14,19,79,162,296
1380,2389m247,238.9465648854962,-24.75,0.0623914662653742,3696,11,21,88,218,399
1381,2390p292,239.093799682035,29.25,0.0624201735651543,2564,12,20,88,169,319
1382,2390p312,239.0761750405186,31.25,0.0623517077182959,2149,10,30,116,250,443
1383,2391m815,239.1666666666667,-81.5,0.0615872057817441,2061,11,23,90,239,409
1384,2392m157,239.2651296829971,-15.75,0.0624069903218158,1107,10,25,83,166,278
1385,2397m135,239.7004279600571,-13.5,0.062420273476282,6393,11,19,120,247,420
1386,2397p197,239.7790868924889,19.75,0.0623753859927254,3291,15,31,130,274,467
1387,2399m215,239.9552906110283,-21.5,0.0623975519310686,3292,11,24,158,317,480
1388,2401p007,240.125,0.75,0.0624945958979855,2518,11,19,138,275,477
1389,2402p115,240.2974504249292,11.5,0.0624597404068512,2644,14,26,116,228,391
1390,2403m252,240.3220858895706,-25.25,0.0624240019306718,3484,10,21,86,219,402
1391,2411p107,241.1440677966102,10.75,0.0624438316762717,2779,13,31,103,236,445
1392,2413p227,241.3082706766917,22.75,0.062404527526371,2457,11,21,93,192,341
1393,2414p247,241.4198473282443,24.75,0.0623914662653742,3528,10,28,139,308,489
1394,2416p182,241.6204379562044,18.25,0.0623889442004737,2234,12,25,93,211,356
1395,2417p100,241.7323943661972,10.0,0.0624173432824446,2195,11,28,78,178,325
1396,2418m207,241.8249258160238,-20.75,0.0624347938486851,3211,28,48,133,276,484
1396,2419m210,241.9167904903418,-21.0,0.0624236045557738,3530,10,29,147,300,535
1397,2418m837,241.875,-83.75,0.061237568525998,4769,10,13,98,222,412
1398,2419p085,241.9775596072931,8.5,0.062420306516197,2413,25,58,138,277,456
1398,2420p087,242.064606741573,8.75,0.0624666189454768,2193,18,45,126,255,416
1398,2422p085,242.2300140252455,8.5,0.0624203065162095,2023,31,47,113,224,374
1399,2419p217,241.9253731343284,21.75,0.0623826816764214,2203,15,31,95,209,358
1400,2421p017,242.125,1.75,0.0624707998707686,3349,12,18,102,236,397
1401,2422m185,242.2368421052632,-18.5,0.0623896646661266,2314,14,29,95,180,313
1401,2423m187,242.3279648609078,-18.75,0.062389197693107,3769,12,29,122,264,476
1401,2424m190,242.4193548387097,-19.0,0.0623875398085912,4147,10,23,137,264,460
1401,2425m187,242.5915080527086,-18.75,0.0623891976930829,2883,21,48,103,190,329
1401,2428m187,242.8550512445095,-18.75,0.0623891976930829,3253,16,27,97,220,410
1401,2429m190,242.9472140762463,-19.0,0.0623875398085912,4006,15,30,125,251,438
1401,2427m192,242.7753303964758,-19.25,0.0623846875421299,4456,12,19,111,215,403
1402,2422p035,242.21140472879,3.5,0.0624701394968163,2394,14,31,148,309,503
1403,2425p252,242.5306748466258,25.25,0.0624240019306603,3379,10,21,109,272,419
1403,2426p250,242.6146788990826,25.0,0.0623605780792872,2126,48,81,130,269,436
1404,2427p235,242.768532526475,23.5,0.0624321794413459,1491,13,26,78,178,314
1404,2430p235,243.0408472012103,23.5,0.0624321794413226,1716,20,30,101,209,373
1405,2427p310,242.7669902912621,31.0,0.0624150451990372,2326,11,18,83,185,322
1406,2433p050,243.3008356545961,5.0,0.0624355513267776,2923,10,34,121,303,518
1407,2434m190,243.475073313783,-19.0,0.0623875398085912,2735,14,18,60,151,284
1408,2435m185,243.5526315789474,-18.5,0.0623896646661386,2941,12,23,100,234,398
1409,2436m055,243.6401673640167,-5.5,0.06247251519322,3867,11,27,105,240,442
1409,2436m057,243.6401673640167,-5.75,0.0624456733662118,4186,12,21,94,261,485
1410,2437p332,243.7313432835821,33.25,0.0624093651077104,2385,11,16,75,175,320
1411,2440m177,244.061135371179,-17.75,0.0623839548558364,3286,11,18,82,195,343
1412,2442m190,244.266862170088,-19.0,0.0623875398085912,3185,12,20,69,159,307
1413,2443m060,244.3933054393305,-6.0,0.0624176426635959,4572,12,28,146,302,506
1413,2444m062,244.4832402234637,-6.25,0.0624755582888964,4192,13,32,149,297,486
1414,2443p257,244.3846153846154,25.75,0.0623559824876489,2457,10,21,83,213,418
1415,2444m820,244.4117647058823,-82.0,0.0613998487754221,2166,15,32,90,211,361
1416,2445p135,244.5791726105564,13.5,0.0624202734762944,2984,10,20,86,208,319
1417,2447m150,244.7844827586207,-15.0,0.062452051296017,1851,13,27,105,224,377
1418,2447m202,244.7415066469719,-20.25,0.0623612653257846,745,11,19,43,75,132
1419,2448m807,244.8305084745763,-80.75,0.0613000823227926,3152,30,66,190,304,470
1420,2452m195,245.25,-19.5,0.0623806374255223,1461,12,24,75,154,251
1420,2455m195,245.5147058823529,-19.5,0.0623806374254983,1008,10,20,56,113,195
1420,2457m195,245.7794117647059,-19.5,0.0623806374255103,936,14,26,63,115,197
1420,2459m192,245.9471365638767,-19.25,0.0623846875421419,2255,11,18,113,226,391
1420,2458m197,245.8762886597938,-19.75,0.0623753859927134,1138,10,30,136,229,324
1420,2461m197,246.1413843888071,-19.75,0.0623753859927015,976,14,22,75,143,237
1420,2463m195,246.3088235294118,-19.5,0.0623806374255103,1044,12,24,70,140,237
1420,2465m195,246.5735294117647,-19.5,0.0623806374254983,1355,14,26,88,152,271
1420,2468m195,246.8382352941177,-19.5,0.0623806374254983,723,11,21,49,84,137
1420,2466m197,246.6715758468336,-19.75,0.0623753859927254,1280,13,24,83,164,271
1420,2464m197,246.4064801178203,-19.75,0.0623753859927254,1313,13,24,67,157,265
1420,2462m200,246.2389380530973,-20.0,0.0623689297799872,1205,15,23,82,155,232
1420,2456m197,245.6111929307806,-19.75,0.0623753859927254,714,10,15,44,91,151
1421,2454p307,245.4677419354839,30.75,0.0623762223210594,2674,12,29,84,217,416
1421,2457p307,245.758064516129,30.75,0.0623762223210156,2161,20,31,93,230,393
1422,2458m182,245.8248175182482,-18.25,0.0623889442004979,2172,11,19,109,209,328
1423,2460m802,246.0483870967742,-80.25,0.061457432482889,2426,13,27,104,232,399
1424,2461p102,246.1354019746121,10.25,0.0624566943109136,3544,12,24,93,209,394
1425,2462p187,246.2811127379209,18.75,0.062389197693107,2155,22,37,131,249,400
1425,2463p190,246.3782991202346,19.0,0.0623875398086273,1862,54,74,162,296,454
1425,2462p192,246.2114537444934,19.25,0.0623846875421419,2209,12,30,129,287,510
1425,2466p190,246.6422287390029,19.0,0.0623875398085912,2101,11,22,85,202,360
1425,2465p187,246.5446559297218,18.75,0.0623891976930829,2140,69,94,157,302,487
1426,2465p230,246.5512048192771,23.0,0.0623835625689513,2202,22,38,140,254,434
1427,2466m160,246.6233766233766,-16.0,0.0624195411295077,1047,10,15,55,128,229
1428,2467m172,246.7489114658926,-17.25,0.0623742574874887,832,12,25,85,155,269
1429,2467p110,246.7372881355932,11.0,0.0623915087763776,1997,22,37,117,241,410
1430,2469m162,246.9797687861272,-16.25,0.0624309381158111,945,13,25,81,153,255
1431,2476m190,247.6979472140762,-19.0,0.0623875398085912,1229,12,19,67,119,229
1432,2476p205,247.6,20.5,0.0624447630806842,2048,11,36,138,250,423
1433,2477m185,247.7631578947368,-18.5,0.0623896646661266,1413,16,30,123,211,316
1434,2478p012,247.875,1.25,0.0624850771246426,2697,11,21,77,196,363
1435,2478p222,247.8710644677661,22.25,0.062442713105624,1949,15,41,88,199,371
1436,2478p325,247.8325123152709,32.5,0.0623195155250441,2581,10,29,113,240,407
1437,2489p040,248.970792767733,4.0,0.062434418151982,2127,14,21,100,224,384
1438,2490p050,249.066852367688,5.0,0.062435551326765,2965,11,26,116,216,370
1438,2493p050,249.3175487465181,5.0,0.0624355513267776,2451,14,28,98,212,337
1439,2492p270,249.2846034214619,27.0,0.062356550205132,2031,12,18,102,202,356
1439,2495p270,249.5645412130638,27.0,0.0623565502051546,1798,14,19,102,215,371
1440,2493p015,249.375,1.5,0.0624785332483118,4399,11,23,103,216,365
1441,2493p225,249.3243243243243,22.5,0.0624242432176639,1891,20,32,98,198,334
1442,2496p140,249.656652360515,14.0,0.0624653405514318,3025,48,73,170,320,538
1443,2500p167,250.0434782608696,16.75,0.0624502565992266,2505,14,25,104,252,479
1444,2503p330,250.3636363636364,33.0,0.0623804059822089,1987,11,28,101,214,379
1445,2510m795,251.0526315789474,-79.5,0.0616585875324886,3779,10,24,122,244,404
1446,2511p157,251.1959654178674,15.75,0.062406990321779,1927,16,37,90,218,363
1446,2514p157,251.4553314121038,15.75,0.062406990321779,1739,18,33,112,212,357
1447,2513m832,251.3793103448276,-83.25,0.0607951573543594,4713,21,47,194,406,638
1448,2513p002,251.375,0.25,0.0624993554658676,3531,11,17,94,183,320
1449,2513p120,251.3617021276596,12.0,0.0624349037102608,2373,13,23,96,193,323
1449,2514p122,251.4630681818182,12.25,0.0624650069691197,2199,23,40,96,169,298
1450,2516m862,251.6326530612245,-86.25,0.0600640506252894,4062,16,31,110,222,399
1451,2526p297,252.6038338658147,29.75,0.0624104084019433,2564,21,40,135,290,507
1452,2527p102,252.7362482369535,10.25,0.0624566943109136,2736,14,25,107,265,463
1453,2530p355,253.0102040816327,35.5,0.0623047096331019,1704,13,28,122,225,386
1454,2531p055,253.1799163179916,5.5,0.0624725151931693,2695,11,25,93,201,380
1455,2538p185,253.8157894736842,18.5,0.0623896646661386,2479,16,41,126,268,428
1456,2539p132,253.974358974359,13.25,0.0623960568143473,2583,10,22,69,179,347
1457,2539p255,253.963133640553,25.5,0.0623906383653205,2236,11,22,104,212,358
1458,2540m797,254.0769230769231,-79.75,0.0615957938016269,3816,10,17,122,284,502
1459,2542p147,254.2467718794835,14.75,0.0624347671881787,2682,11,26,111,231,427
1459,2545p147,254.5050215208034,14.75,0.0624347671881664,2917,12,16,109,219,372
1460,2542p235,254.2057488653555,23.5,0.0624321794413459,2633,14,29,122,280,475
1461,2543p290,254.310618066561,29.0,0.0623737806651152,2616,10,23,91,238,416
1462,2544m800,254.4094488188976,-80.0,0.0615288330411979,2609,10,19,97,196,354
1463,2545p227,254.5714285714286,22.75,0.062404527526371,3352,23,41,141,305,538
1464,2548p172,254.8476052249637,17.25,0.0623742574875252,1761,11,18,62,171,311
1465,2550p050,255.08356545961,5.0,0.0624355513267523,3034,18,39,151,329,558
1466,2551p180,255.1749271137026,18.0,0.0623870397712629,2394,12,19,85,194,332
1467,2551p272,255.1170046801872,27.25,0.0624114502828486,2946,10,24,127,256,420
1468,2552p067,255.2932960893855,6.75,0.0624134708283138,2768,10,17,100,245,441
1469,2557p207,255.7121661721068,20.75,0.0624347938487089,2218,13,25,101,215,379
1470,2558p047,255.8356545961003,4.75,0.0624587911387645,2064,15,27,96,226,387
1471,2558p140,255.8369098712446,14.0,0.0624653405514564,1776,16,30,86,177,308
1471,2558p142,255.8369098712446,14.25,0.0623967901829234,1720,10,22,75,152,277
1472,2559m757,255.9217877094972,-75.75,0.0618820636831573,1757,11,26,107,208,334
1472,2561m760,256.1931818181818,-76.0,0.0618549810569104,2472,18,38,153,291,482
1473,2559p197,255.9499263622975,19.75,0.0623753859927134,1930,21,35,163,279,428
1474,2561p217,256.1641791044776,21.75,0.0623826816763859,2342,10,27,101,208,361
1475,2561p287,256.1867088607595,28.75,0.0624251150475443,2177,20,42,153,298,513
1476,2566m842,256.6216216216216,-84.25,0.0609251242715634,2013,11,22,96,184,304
1477,2566p172,256.6763425253991,17.25,0.0623742574874523,3089,14,27,115,248,414
1477,2569p172,256.9375907111756,17.25,0.0623742574875495,2580,22,44,127,264,450
1478,2571p150,257.198275862069,15.0,0.0624520512959924,3031,13,27,108,237,426
1479,2573p187,257.3499267935578,18.75,0.062389197693095,2878,32,59,139,316,533
1480,2574p275,257.484375,27.5,0.062367899732947,2113,14,28,95,195,339
1480,2577p275,257.765625,27.5,0.0623678997329583,2358,21,39,139,289,469
1481,2576m802,257.6612903225807,-80.25,0.0614574324828933,3484,15,28,142,239,359
1482,2576m837,257.625,-83.75,0.0612375685259966,4316,11,28,171,311,531
1483,2577p145,257.7507163323782,14.5,0.0624163456400166,2141,10,16,77,159,289
1484,2578m795,257.8195488721805,-79.5,0.0616585875324933,3921,10,20,127,225,351
1485,2581m742,258.1218274111675,-74.25,0.0620041144884526,1671,13,25,103,198,306
1486,2582m797,258.2307692307692,-79.75,0.0615957938016314,3964,12,16,125,229,349
1487,2584p090,258.4971910112359,9.0,0.0624240731304736,2848,26,58,108,240,449
1487,2587p090,258.75,9.0,0.062424073130549,3037,19,32,119,279,479
1488,2585p180,258.5860058309038,18.0,0.062387039771275,2851,17,35,117,259,448
1488,2587p177,258.7336244541485,17.75,0.0623839548558243,2616,12,26,141,295,488
1489,2586p110,258.6864406779661,11.0,0.0623915087763527,2733,13,27,157,302,501
1489,2587p112,258.7977369165488,11.25,0.0624261705894144,2881,10,22,112,244,439
1490,2587m740,258.75,-74.0,0.062018355861218,1868,18,40,116,225,385
1490,2590m742,259.0355329949239,-74.25,0.0620041144884595,1802,12,20,97,191,345
1491,2588m765,258.8823529411765,-76.5,0.0617943120007969,2723,16,30,138,306,520
1492,2591p277,259.1379310344827,27.75,0.0624207086114903,2416,11,22,105,202,358
1493,2594p315,259.4634146341463,31.5,0.0623882552178034,2697,12,26,143,296,494
1494,2595m777,259.5483870967742,-77.75,0.0615999204700612,3878,35,53,184,313,467
1495,2596p130,259.6153846153846,13.0,0.0624595699899246,2356,12,17,86,207,384
1496,2596p270,259.642301710731,27.0,0.0623565502051433,2433,12,18,97,204,360
1496,2598p272,259.8907956318253,27.25,0.0624114502828599,2486,19,40,141,309,507
1497,2596p327,259.6210873146622,32.75,0.0623504539712365,2012,12,32,105,198,354
1498,2597p110,259.7033898305085,11.0,0.0623915087763776,2309,20,27,125,245,401
1499,2598p180,259.8979591836735,18.0,0.062387039771275,2656,15,31,129,262,433
1499,2601p180,260.1603498542274,18.0,0.0623870397712508,2090,13,25,73,179,320
1500,2599m772,259.9378881987578,-77.25,0.0616855695506516,3686,27,35,157,254,378
1501,2602p270,260.2021772939347,27.0,0.062356550205166,2601,19,31,106,222,375
1502,2603p185,260.3947368421053,18.5,0.0623896646661628,2558,11,20,96,226,375
1503,2603p230,260.3765060240964,23.0,0.0623835625689513,2118,18,39,133,253,408
1504,2604p142,260.4721030042919,14.25,0.0623967901828864,2783,18,30,120,235,412
1505,2604p167,260.4782608695652,16.75,0.0624502565992144,2423,15,32,104,224,379
1506,2606m770,260.6707317073171,-77.0,0.0617243257031635,3519,14,34,154,285,470
1507,2610m772,261.055900621118,-77.25,0.0616855695506544,3379,15,25,117,217,349
1508,2613m767,261.377245508982,-76.75,0.0617605353871967,3617,10,21,149,280,406
1509,2614p202,261.4918759231905,20.25,0.0623612653257966,2654,10,24,94,238,439
1510,2616p170,261.6400580551524,17.0,0.062458171089652,2296,15,33,105,218,378
1511,2621m810,262.1739130434783,-81.0,0.0612134377610097,2014,10,19,114,237,394
1512,2625p180,262.5218658892128,18.0,0.062387039771275,3166,78,116,195,367,578
1513,2626p260,262.6388888888889,26.0,0.0624162037020237,2101,15,30,102,217,382
1514,2629p177,262.9257641921398,17.75,0.0623839548558243,2909,22,43,112,246,416
1515,2629p325,262.9064039408867,32.5,0.0623195155250333,2612,33,49,125,274,443
1516,2631m765,263.1176470588235,-76.5,0.0617943120007969,3662,15,25,157,241,350
1517,2631m807,263.135593220339,-80.75,0.0613000823227885,1639,11,20,72,172,321
1518,2634p150,263.4051724137931,15.0,0.0624520512959924,3061,13,29,122,263,426
1518,2635p147,263.5437589670015,14.75,0.0624347671881787,2940,12,22,105,231,405
1519,2637m762,263.757225433526,-76.25,0.061825761097815,2402,11,21,109,194,307
1520,2637p155,263.7841726618705,15.5,0.062393289201923,2438,18,38,99,221,397
1520,2640p155,264.0431654676259,15.5,0.062393289201923,2527,19,28,144,286,484
1521,2638p120,263.8723404255319,12.0,0.0624349037102981,1453,14,31,85,182,324
1522,2638p242,263.8449848024316,24.25,0.0623544975888783,2087,14,21,102,195,370
1523,2641p315,264.1463414634146,31.5,0.0623882552177708,2387,15,26,91,195,363
1524,2642p117,264.2634560906516,11.75,0.0624036987429066,1445,11,20,86,191,334
1525,2642p275,264.234375,27.5,0.062367899732947,2625,10,19,100,205,381
1526,2645p142,264.5922746781116,14.25,0.0623967901829111,3343,14,29,117,254,458
1527,2645p317,264.5765472312704,31.75,0.0623221820349791,2245,16,33,120,241,374
1528,2647p115,264.7733711048159,11.5,0.0624597404068138,2349,14,22,117,202,312
1529,2650p312,265.0405186385738,31.25,0.0623517077182959,2345,16,31,126,257,417
1530,2651p120,265.1489361702128,12.0,0.0624349037102856,2262,12,22,101,238,399
1531,2651p245,265.1981707317073,24.5,0.0624210742473417,2685,10,20,82,175,327
1532,2662p215,266.2444113263786,21.5,0.0623975519310804,2620,11,22,100,209,367
1533,2662p252,266.2730061349693,25.25,0.0624240019306718,3199,20,35,124,261,443
1534,2663m802,266.3709677419355,-80.25,0.061457432482889,1702,10,13,87,170,300
1535,2663p187,266.3103953147877,18.75,0.0623891976930829,2549,20,35,119,244,380
1536,2666m792,266.6911764705882,-79.25,0.0617174629557349,1769,15,32,113,235,399
1537,2668p282,266.8818897637796,28.25,0.0624252783838958,2802,15,29,131,280,425
1537,2670p285,267.0189274447949,28.5,0.0623765594611647,2688,10,28,120,247,423
1537,2670p287,267.0094936708861,28.75,0.0624251150474774,2471,23,41,129,273,429
1538,2670p205,267.0666666666667,20.5,0.0624447630806723,2698,11,38,126,274,470
1539,2673p197,267.3490427098674,19.75,0.0623753859927254,2989,10,16,100,215,354
1540,2673p210,267.3254086181278,21.0,0.0624236045557619,2732,12,24,122,271,444
